RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024
1719,2033,Garrard County,county,KY,KY,,21,79,127212.0161,128227.9585,129094.4025,129623.4064,130382.837,131354.5982,132566.8963,133010.7604,133728.5365,134081.7525,134673.2916,135195.0321,136249.8842,137266.6556,138140.3844,138831.3347,139705.0502,140438.5513,140643.1636,141275.5524,142341.3997,143685.7106,145088.7769,145966.7553,146952.9678,147674.2108,148330.0278,148964.706,149934.6226,151636.9555,154079.2096,156570.177,159371.6,161956.3624,164195.6694,166628.5155,169086.9159,172051.3975,174770.1984,177238.2069,179187.6971,180556.4242,182013.0402,183948.1826,186350.2767,188803.1234,191621.7882,194608.0385,197872.7073,201081.413,203768.0798,205734.0724,206307.2375,205897.7797,204869.1255,204671.9784,204848.5872,205120.4043,205096.3305,205114.429,206267.1592,207885.731,209978.0582,211339.0822,211435.3958,210684.8594,210039.7325,210325.1426,211355.8492,212561.9052,212845.304,213382.1137
495,2034,Edgar County,county,IL,IL,,17,45,78066.19255,77739.9535,77312.46981,76230.73076,75699.26476,75299.07933,75277.39924,74814.07137,74381.49577,73666.2651,73199.62819,73042.35968,73027.47531,73129.08464,73571.71026,74564.42173,75189.29915,75440.20229,75075.18297,74845.73166,74862.02684,75295.09386,75611.48985,75821.68421,76008.45129,76576.92782,76720.93421,76577.81149,76560.55135,77759.28627,80002.81526,82374.51262,84265.43381,85033.1381,85126.0373,85320.23787,85856.84172,86034.57892,85720.73284,85149.73679,84272.45674,82700.82849,80868.49847,79813.70781,79549.97536,79759.04191,79999.14885,80386.58227,80134.47149,79892.78397,79725.12578,80050.43036,80183.53147,79585.93977,78900.16602,78354.86562,78004.73184,78369.56494,79461.22253,80436.10029,81517.20167,81853.9829,82660.18357,82610.37462,82606.76916,82346.65349,81697.36004,80851.44543,80099.89863,79473.07008,78953.76941,79071.86954
1077,2035,Hardin County,county,IA,IA,,19,83,89222.47645,89872.25892,90275.10573,90631.53217,91452.12602,92111.01601,92912.4099,93512.00322,93923.10592,93857.545,93447.39213,93573.84677,94178.42973,94951.03862,95503.41522,95703.8499,95657.58972,95441.75384,95516.19646,96298.8243,96907.29756,96975.86134,96038.31917,95653.4442,95660.44791,96126.38088,96416.89317,96579.08195,97045.06271,98130.1498,100241.6136,102520.0504,104265.6918,105336.5312,106107.7923,107356.1262,108925.7764,110591.4605,111578.0947,111845.4751,111422.4688,111057.9601,110960.2132,111722.9299,112774.296,113695.5957,114874.5406,116365.172,118418.3683,119972.2684,121385.642,122889.2546,124099.8459,124487.946,124100.7599,123981.1298,123851.5094,123696.3743,123138.2045,122989.0546,123181.664,123784.3616,124344.0908,125023.6031,125441.8659,125704.1308,125621.8712,126174.1733,126800.2253,127734.4438,128043.781,128534.8772
1371,2036,Scurry County,county,TX,TX,"Snyder, TX",48,415,97898.07612,98139.3406,98659.57663,98917.26307,98968.53018,98896.00258,98977.75708,98809.14385,98601.09915,98366.16706,98258.25696,98411.35355,99009.78002,99855.46334,100836.3137,101951.0626,102975.2228,103817.4533,104198.8365,104575.4387,105132.3756,105587.9321,105755.3751,105714.2745,105644.4978,105832.9791,105922.8096,106043.0287,106565.7592,107500.3922,109347.9811,110537.2196,111346.4459,111088.0202,111010.0513,111161.5768,111842.5123,112827.0461,113578.8902,114334.6372,115388.4784,117149.6967,118634.4519,120006.2598,121445.7731,122736.9082,123023.767,122212.844,121576.5235,121522.5067,121852.2947,121906.292,121259.5465,119555.8525,117321.2768,116056.0549,115539.6386,115556.3131,115363.2047,115178.9251,115183.9797,115231.5263,115927.373,116308.6676,116210.6609,115050.4946,113686.2149,112231.5092,111321.0737,110826.0527,110884.2015,111138.4117
602,2037,Lewis County,county,WV,WV,,54,41,104626.3558,105857.8669,106793.0247,107101.5531,106720.8451,106223.6611,105994.7875,105794.6178,105435.066,105131.2606,104112.0764,102925.3865,101535.7908,100930.3282,100717.9682,100681.7363,101042.3492,101482.3622,101693.9612,101618.2083,101310.1827,101291.0394,101495.8049,102533.7476,103976.9939,105430.1725,106366.7967,106473.6459,106313.4405,106667.1711,108121.5752,110140.7186,112296.5045,114047.9473,115842.0243,117682.4884,119842.9691,121210.2574,122042.2529,122636.6955,122874.0065,122674.8124,121970.5641,122140.0435,123092.0036,123867.6574,125288.6762,126515.1372,128139.7264,129075.3561,130193.0355,131717.2347,132522.9535,132396.9965,131531.8306,131423.5997,131332.6827,131422.08,130696.2128,130050.5251,130310.9951,131282.7771,133181.7267,134228.8726,134936.4026,134628.1143,134120.4152,133484.7809,133438.5798,133229.9176,133206.5144,133458.1479
1560,2038,Bristol City,county,VA,VA,"Kingsport-Bristol, TN-VA",51,520,94543.09615,95266.22962,96051.55687,96375.76863,96608.11021,96753.23314,97190.77223,97504.59922,97827.14684,98009.26747,98514.95031,99463.21196,100722.0237,101545.05,101933.8657,102127.7464,102350.3041,102506.9687,102743.9748,102957.7324,103386.3044,103853.4762,104412.8546,105006.5882,105451.6212,105907.0851,106269.1178,106589.8414,107123.6524,108204.6609,109965.5921,111990.8587,114009.2975,115644.8425,117006.7575,118197.1294,119649.0881,121314.8196,123308.7174,125667.1372,127531.6106,128616.2121,129187.1318,130108.5957,131684.7881,133426.3229,136171.2731,139163.9671,141824.2158,143673.1843,145029.879,147202.1802,149329.3346,151025.0718,151969.9294,152925.3876,154168.6204,155371.3192,155688.1817,155922.8258,156067.8697,156768.4347,158485.5823,160853.9074,163673.3851,165790.1237,167418.5459,168658.5831,169592.4029,170311.4612,171050.6692,172081.0502
2475,2039,Phillips County,county,AR,AR,"Helena-West Helena, AR",5,107,56684.08112,56641.21481,56477.05811,56200.67477,55865.40416,54903.00988,53775.09705,52448.80694,52064.20775,51967.51238,52202.33282,52314.29489,52755.14606,53138.53992,53498.26206,53770.71845,53954.46791,53851.57043,53717.7345,53722.44754,53731.85426,53532.82046,53041.35114,52801.56237,52871.55259,53412.50805,54033.0902,54312.71424,54635.9069,55500.05218,57036.13921,58467.42497,58710.97352,57619.17234,55847.57241,54320.18808,53738.22168,53486.24757,53881.08152,53876.93036,53675.28871,53170.65946,52763.7917,52839.80703,53291.35429,54036.6071,54819.0226,54883.1978,54048.38176,52662.08919,51792.32154,51687.25255,51688.5669,51324.17705,50389.02789,49237.1003,48045.403,47043.69911,46080.04756,45297.62777,45247.39223,46174.17878,47034.90169,47269.56191,46778.492,46133.31861,45769.49382,45546.14076,45382.17279,44877.0272,44263.44625,43828.0014
977,2040,Dallas County,county,MO,MO,"Springfield, MO",29,59,122906.212,123361.2617,123792.0958,123761.4474,123428.9052,122969.9,122820.6855,122934.8892,123445.8121,123927.484,124802.8827,125969.9871,127289.58,128338.9345,128861.5733,129766.2824,130649.7645,131504.51,131561.7483,132040.4716,132678.7421,133653.0994,134006.9312,134579.8493,135476.0318,136607.8882,137530.4437,137992.6346,139122.2924,140777.7966,143483.4332,146414.2003,149780.5195,153268.2118,156120.3244,158668.038,161369.9074,164979.5957,168637.2983,172123.9722,174138.4715,175663.825,176079.0604,177606.9276,180002.8841,183220.9119,187432.2806,192139.5543,197559.9537,202577.8726,206722.1981,210367.4086,212859.3559,213966.2726,213144.7696,211418.9598,209577.5913,207853.2266,206135.6816,204538.0677,203677.1073,203642.311,204551.5845,205787.066,207235.3075,208822.4578,210313.5322,211520.993,212166.1782,212622.3616,212932.3748,213527.7046
464,2041,Cross County,county,AR,AR,,5,37,94818.19655,95084.82253,95371.33233,95483.30684,95747.9784,95955.05094,96217.78323,96221.88833,96362.20411,96446.62501,96471.96213,96350.82953,96553.5487,96798.47914,97208.46242,97756.45682,98251.28359,98595.43311,98509.89358,98556.11369,98540.16796,98768.38353,98631.18438,98528.69126,98441.33735,98773.55921,99099.25352,99416.60749,99848.56717,100715.297,101970.6853,103266.0419,104257.5267,104644.3324,104990.8961,105708.0565,106987.8151,108132.0009,109021.3688,109934.8544,111391.1946,113162.7291,114985,116797.6802,118860.7947,120818.6559,122820.1137,123980.0399,124612.0923,124726.1239,125141.2602,126266.8095,127234.6896,127808.808,127683.3045,127586.9267,127585.8121,127620.0181,127411.3393,127565.7416,128133.4676,129316.5619,130560.808,131323.4995,131358.4055,130243.2442,128921.8958,127936.8334,127783.0784,128151.295,128679.3569,129539.6197
1472,2042,Warren County,county,IL,IL,,17,187,81618.77991,81413.28827,80867.67097,79698.93788,78925.59975,78638.4734,79088.14753,79400.23129,80025.23921,80708.29648,81425.08873,82410.0832,83510.34196,84534.75755,85499.86812,86278.18625,86655.53702,86810.91967,86582.44011,86896.35763,87281.13036,87638.17742,87186.4378,86586.21943,86322.29608,86506.57254,86653.47094,86161.98387,86227.52296,86822.98933,88795.32477,90227.58814,91066.17254,90413.08192,89385.72198,88605.42159,88154.6252,87586.45712,87103.02224,87214.56396,88073.05668,88863.82595,89108.98039,89286.27734,89525.36245,90163.55707,91167.86973,92201.57924,93004.06474,93219.80973,93134.71853,93378.85706,93305.54044,93148.20061,92607.3111,92682.84337,92443.85412,92582.98363,93219.54103,93953.34656,94513.85979,94704.39174,95714.70649,96756.1819,97639.35546,97978.37247,97878.14345,97959.16166,98203.22342,98787.13211,99014.02697,99604.51571
1792,2043,Jackson County,county,AR,AR,,5,67,61144.21935,62040.04382,62523.23438,62234.82042,62151.62252,62103.21386,62404.63446,62203.46255,62213.0986,62445.59504,62925.32859,63345.20017,63907.5916,64571.25314,65525.23044,66388.75874,66971.69512,67153.49632,67103.97954,67368.60698,67908.24376,68705.01357,69019.26294,69644.48753,70603.01394,72154.25715,73175.01224,73797.68567,74261.17192,75158.50178,76511.89624,77553.80782,77931.00513,77022.31635,75868.28741,75036.25159,75513.42709,76379.77239,77350.32526,78240.19122,79007.83047,79165.57817,78748.33877,78812.72527,79961.03265,81306.50795,82210.0018,82198.04565,81277.64824,80047.26783,79124.54294,79398.52,80003.17859,80385.65517,80137.43239,79676.69668,79303.90117,78791.06622,78260.51793,77221.57595,76982.49539,77429.94947,78806.26039,79752.0719,80094.83973,79489.80125,78676.61514,77563.96825,77084.48795,76867.38828,76893.9019,77115.05082
2313,2044,Gunnison County,county,CO,CO,,8,51,375827.6935,379032.6828,383342.3556,388119.3861,393250.6472,398218.9102,402837.9225,406775.6372,409804.0011,412109.0204,413768.53,415791.3891,418712.4272,421756.0234,425837.0425,430752.9896,436726.1714,441801.5933,444955.7475,447214.2945,448762.6503,450837.909,453741.2,458374.9695,462907.5751,466689.9036,467757.0266,467838.7528,467951.5388,470583.9458,475292.0942,481555.483,488256.2803,495786.5159,502887.3532,511228.3365,519948.3016,530931.4552,542823.8015,555772.5381,568446.4512,580687.8024,592408.4378,604041.4667,615900.8844,627458.477,637687.0283,645918.3781,655729.4183,666676.8331,679361.4975,689614.9662,695228.108,694881.4267,689992.9791,684698.1125,679487.6019,673689.2083,667151.2495,661778.8497,657785.3696,657568.8122,658626.4117,662184.9859,664568.5249,669586.6346,676726.7801,684396.7067,688691.142,688564.1906,688228.9026,689245.1712
1139,2045,La Paz County,county,AZ,AZ,,4,12,160343.3873,161502.5389,163212.6031,164124.442,165354.2976,166522.2383,167850.7828,168772.694,169421.8071,169941.2224,170795.1102,172188.7743,174220.8816,176423.7361,178386.2752,180300.6071,181797.705,183161.5936,183897.0033,184783.3676,186053.6802,187645.7852,188284.335,188118.0956,187787.3992,188374.8017,189214.838,190314.7785,192129.3598,194867.4129,198339.3675,201624.5805,204670.578,207195.8466,209724.1176,212760.2325,216006.2406,219998.2265,224074.7893,229468.2195,235539.8683,241741.4702,246424.4296,250068.0817,253588.2193,257652.226,260806.2577,262741.1877,264567.8985,268039.2266,272989.296,278261.5285,282825.9354,285443.5053,286185.7081,284978.0348,282833.5874,280040.3513,277237.1735,275041.7786,274583.8947,276192.157,279295.7622,282624.2543,284428.8232,285257.1885,284498.1861,284479.6318,284921.33,286488.5032,287422.6066,289201.8417
2835,2046,Robertson County,county,TX,TX,"College Station-Bryan, TX",48,395,194449.5011,196330.2013,198437.3498,199500.0169,201180.9436,202516.2763,203332.4788,203164.3698,203547.0541,203869.9481,203747.4054,202988.6897,203533.1514,204769.1068,206268.3987,206607.6716,206483.4188,206356.7188,206196.7578,206916.7983,207941.5632,209572.9684,210237.8563,210613.4425,210643.0079,211156.2172,212284.5027,213533.7903,215328.0163,216807.1481,218619.7476,219092.1697,217664.4063,215310.2906,213393.6167,213431.4514,214303.9096,215488.3458,217155.7841,220142.5942,225679.7534,231802.9644,236886.2502,240193.2506,243625.1035,246461.9795,248017.0264,247120.2042,245619.1028,244466.7489,244532.7175,244841.9613,244259.0471,241367.6561,237534.1883,234352.9739,231302.9537,227187.0272,221986.1627,216780.2845,213949.7368,213029.8238,214574.4506,216530.4492,218407.8741,219504.2327,219256.2295,217924.6623,216109.4851,214006.519,212323.727,211613.876
2895,2047,Buckingham County,county,VA,VA,,51,29,130117.6557,132480.6371,134356.2452,134411.8824,134535.7226,135088.2085,136256.9554,136976.5327,138520.5116,140504.717,141832.3834,141828.5217,140818.1486,140162.4698,140363.9264,140798.1867,141263.959,142011.4558,142498.3918,143571.5872,144437.6001,146152.7816,146502.5562,147048.6545,147422.9055,149698.0422,151501.6311,152753.9018,153445.134,155582.5008,160467.4003,165103.995,168215.4961,168898.3593,170034.5879,171556.9819,172864.8619,173611.0357,175657.8931,179120.3808,182054.9003,182594.1422,181010.1676,180341.8077,181717.6395,184442.8852,187440.967,188658.7057,188968.4765,189107.9118,190926.7082,193989.2558,195620.7192,195631.7535,193301.8375,191356.141,188829.6391,185758.2439,184609.1651,184701.9306,186988.3967,188754.9151,190982.9487,192845.323,194212.0583,195393.119,196899.8027,197841.8711,198114.1142,197179.0678,196013.8247,196239.4531
102,2048,Bond County,county,IL,IL,"St. Louis, MO-IL",17,5,111964.8471,113456.5532,115004.6134,115197.4524,115331.6693,114728.0617,114416.602,112452.5105,110562.8948,108862.4841,108973.9011,109789.6229,110901.054,111503.2389,111499.6841,111463.114,111675.73,112522.1737,112912.0346,113584.1825,114361.7677,115338.3273,115843.0626,116313.6704,116977.5263,118280.3513,119072.4576,119126.1784,119142.1813,119868.9774,121567.8909,122948.6574,124650.5478,126253.8867,127679.7454,128889.8331,129823.4514,130392.5767,130795.8745,131376.9904,132353.5705,133240.9069,133487.6797,133152.3905,132398.5862,131831.2987,132261.9125,133844.3184,136341.9449,138694.472,139784.6495,140309.2304,140187.8971,139258.1891,138261.1534,137277.3034,136942.9487,136188.5469,135354.8599,134135.23,133196.9089,133231.1859,134921.8339,137196.1298,138776.6182,139291.0739,139250.6437,139482.1522,140151.9078,140643.3573,140604.6042,140623.0625
523,2049,Giles County,county,VA,VA,"Blacksburg-Christiansburg, VA",51,71,111580.9366,111832.6526,111904.0252,111562.3451,111576.032,111830.6116,112510.9785,112753.1992,113463.4339,114391.3758,115818.8937,116919.366,117617.5466,118086.5079,118468.2294,118967.6622,119362.3569,119923.0745,120598.7186,121545.9814,122552.6211,123514.5686,124113.6105,124419.6814,124349.9059,124570.497,125213.8039,126329.2035,127519.3058,128740.7486,130173.9483,131980.3011,134091.0052,136324.3959,138459.4185,140802.3459,142859.2008,144933.5442,146361.9584,148174.6399,150107.8586,152282.5474,154122.6093,155152.2615,155625.5158,155584.4774,156560.3894,157949.1841,159938.1535,161464.5717,162706.7221,164510.7877,166306.0021,167979.9864,168409.0299,168431.0708,168337.9865,168309.6289,167216.7461,166310.611,166281.0892,168238.3531,170590.7118,172554.1107,173570.998,174106.6033,174743.2703,175333.8899,175587.2347,175157.5991,174661.6163,175180.8562
3116,2050,Piscataquis County,county,ME,ME,,23,21,114833.8032,116114.0967,117244.9398,118134.0334,118935.707,119874.4323,120476.3884,120717.6304,120842.2909,121201.7268,121512.5473,121811.7473,121854.2287,121517.3278,120611.7449,119753.8257,119636.9969,120311.6215,121073.3618,122159.0224,123529.0017,125207.1216,126150.7894,126612.5466,127059.1527,127831.105,128707.7798,129009.9837,129508.0411,130937.2938,134205.4861,137996.7194,141722.2283,144745.3086,147773.9421,150576.1097,153107.3269,155593.8832,158594.4582,162559.1759,166426.2197,169127.9981,170318.474,171054.8893,172646.6925,174778.3111,177896.9022,181576.7659,185589.6549,189533.129,192575.5075,195570.6764,197129.5843,197250.4998,195994.3198,195051.2732,194803.6531,195030.0728,195278.8789,195924.5748,196724.6396,197907.7153,198932.8322,200631.806,202116.0224,203276.5788,203787.6038,204391.0098,205366.3554,205712.7486,205112.1857,204526.0809
1160,2051,Marion County,county,AR,AR,,5,89,127171.164,127246.0066,127559.1321,127587.0102,127944.7132,128079.4325,128563.2756,128814.9097,129672.1204,130497.6025,131122.1384,131326.239,131270.5204,131435.7863,131551.7305,132092.0077,132907.0266,133638.1536,133835.7298,134261.4313,135009.4441,135852.7384,135861.571,135980.3715,136641.2112,138186.4825,139784.025,141428.2494,143135.207,145040.5376,146983.9126,148943.8292,151229.0479,153374.5382,155159.4754,156672.059,158432.0297,160148.6835,161847.0206,163770.9135,166287.6481,168674.7427,170953.1191,173369.7735,176046.379,178510.3455,180569.0296,182426.9065,184150.2435,186422.275,187729.7322,189131.6872,190023.8366,191045.4353,191406.9311,191082.9749,190997.0061,191546.3113,192312.5873,193271.9787,194023.5261,195195.785,196581.9779,197865.4935,198043.0199,197043.8694,195949.1131,195396.184,195201.2702,194831.5121,194328.7701,194442.3309
692,2052,Rabun County,county,GA,GA,,13,241,202337.3345,202735.9579,203841.1714,206074.6512,208615.1045,211107.5932,214034.4089,216509.6892,219240.5378,221293.0522,222369.7077,222696.5329,222480.0321,222721.5491,222679.8424,222673.9133,222382.0781,222363.7868,222052.5963,222252.0146,222885.6876,224059.1862,225739.7808,227763.8444,230155.3267,231738.0444,232463.6456,233118.1733,234709.3951,238006.3685,242767.9589,249020.2369,255700.9866,262904.1048,270192.6635,277803.9865,285216.7588,293018.0485,303073.9501,312266.3434,319734.5774,322687.5323,324067.0405,325192.7715,328097.1551,332961.1669,340691.5011,349783.162,360038.0414,369002.321,375960.9427,380241.4656,381034.6947,378644.7885,374768.1006,370790.3458,367705.3443,364623.1088,362185.2845,361751.7444,362471.962,364882.4435,367774.8715,371817.3695,375683.5532,379070.2386,382381.0482,384959.3289,386287.4718,385624.237,384127.414,382828.928
87,2053,Lee County,county,SC,SC,,45,61,107796.2476,108390.233,108864.5501,108595.3376,108924.4797,109733.5167,110400.2173,110098.0451,110456.0864,110970.2721,111307.1789,110891.3156,110724.1183,110975.2545,111267.6773,111505.6114,111887.9083,112216.236,111945.6792,111991.1555,112226.1546,113320.0722,114466.6088,115031.8776,115254.8132,115486.7102,115899.3323,115729.7178,115497.183,116894.6558,120831.3372,124720.8148,127194.3727,127345.8221,127130.6125,127583.1582,128925.9094,130316.9183,131451.5387,132697.3888,135051.4661,137893.8407,140532.3129,143280.6955,146295.0849,149120.6477,150237.3247,150009.3026,148662.522,148080.5087,147935.1879,149300.8676,150514.7775,151328.3448,149711.3302,146747.1792,143388.4614,141962.5009,142408.0247,142990.7416,144226.4049,145233.6404,145900.618,146226.284,145251.0166,143290.599,139175.8997,136205.2105,133949.6962,132110.425,129858.6997,129437.1405
1425,2054,Taylor County,county,WV,WV,"Clarksburg, WV",54,91,123015.7145,123854.4858,124625.4068,124369.6492,123860.9462,123789.0692,124372.2952,124651.0426,124732.5022,124749.575,124736.7105,124942.0579,125166.3748,125583.9807,125645.1215,125639.145,125784.2366,125935.7593,125996.1579,126154.3218,126107.1362,126103.5265,125810.7464,126514.6402,127653.7636,129237.807,130688.388,131970.8602,133094.2888,134539.9237,136383.3286,138746.9077,141221.1086,143510.8351,145660.6781,147893.4583,150222.0604,152204.7244,153738.1822,155492.4578,156332.6473,155896.4656,154057.9951,152926.954,153025.1078,153915.9119,156652.9084,159877.9224,163157.3398,165283.9098,166742.0941,168159.603,168825.8573,168737.9957,167817.5298,167449.1845,167359.9416,168556.7248,169262.0971,170131.9752,170893.1435,172204.8312,174310.947,176195.7939,177840.429,178614.0562,178643.9696,178206.6694,177667.4839,177050.7546,176428.397,176341.4048
310,2055,Rush County,county,IN,IN,,18,139,111792.1523,112506.0322,113273.4714,113738.3513,114350.8768,115019.4355,115705.7191,116038.2975,116459.1735,116802.389,117557.4072,118690.0142,120317.6786,121651.3801,122076.3963,122027.0186,121925.0032,122178.6071,122376.801,122392.6977,122565.5906,122596.0779,123051.6036,123729.2218,124829.5124,125954.5488,126571.5092,127063.5811,127724.0902,128981.651,130742.9548,132839.0146,135353.1046,137679.011,139498.3172,141144.7031,143032.4101,144990.9396,146867.4516,148905.2021,151162.6903,153218.1278,154486.6232,155596.2195,156942.433,158750.7484,161425.9686,164696.3468,168121.6999,171337.2615,173850.4578,176140.1203,177325.3778,177555.0761,176742.8196,175756.1445,174873.3628,174479.0208,173818.5455,173466.0898,173397.2195,174459.2109,176246.5412,178198.1846,179638.8399,180588.547,181578.4335,182242.2771,182372.8737,181812.1655,181739.1971,182433.4473
480,2056,Dixie County,county,FL,FL,,12,29,103023.9872,104093.8853,105428.0739,106490.1306,107610.0707,108702.5026,109601.1773,109773.584,110037.5915,110422.9122,111411.7068,112461.2287,113744.8859,114814.624,115875.124,116925.1707,118132.2903,119312.0677,120305.939,121287.1201,122074.5841,122746.1407,122609.9531,122753.7559,123556.0464,125018.1451,126440.9542,127360.9807,128875.6802,131095.7633,134082.7515,136848.7103,138961.5347,140095.4642,141456.6446,143702.9754,147106.8075,151084.3421,155069.3634,159809.9649,163908.1664,167696.6953,170215.203,173261.3045,176580.5852,179651.1484,183350.1374,187380.1446,191693.7098,195837.7001,199595.2916,204115.5952,206273.7287,205827.1114,201832.0046,197472.3949,193936.9463,191331.2752,188779.5048,187329.7777,187761.6027,189895.3126,192215.6431,194429.0006,196038.1522,196687.2376,196966.843,197211.2265,197887.8562,197970.5778,197997.6072,198496.1357
684,2057,Piatt County,county,IL,IL,"Champaign-Urbana, IL",17,147,146982.0303,146779.5954,146829.0298,146307.013,145781.4036,144637.7128,144189.4728,143584.9348,144038.139,144539.834,146089.1798,148472.654,151005.6744,152867.3782,153576.268,153433.7725,152533.8919,151506.9436,150796.0815,150649.7774,150732.1736,151358.0623,152067.2171,153101.0133,153982.8749,154910.0417,155178.3454,154883.0971,154824.1707,155738.0948,157500.8147,159070.191,159992.2498,160745.9025,162017.4073,163769.9124,164862.127,164895.0176,165060.44,165955.7751,167121.152,167372.9795,166691.887,166343.8861,166610.3479,167889.5679,169969.4661,172343.148,175140.3507,177718.0988,179500.0382,180569.5762,180549.2864,180459.108,179780.576,179962.2274,179758.745,180201.4436,180573.1203,180528.5644,180349.0342,180002.3965,180683.1431,181770.0246,182599.3591,183509.2365,183748.7322,184261.0231,184287.7788,183609.1954,182162.6781,181638.4598
2773,2058,Lafayette County,county,WI,WI,,55,65,131175.4959,131920.1987,132627.5334,132956.5386,133640.1136,134375.8235,135194.1788,135356.7638,135661.9128,135997.3853,136740.2812,137584.5965,138704.6105,139589.2615,140363.2607,140731.2389,141236.0159,141856.6293,142714.445,143718.7176,144529.4194,145333.5486,145646.0309,145943.2929,146543.4856,147758.2785,149001.0282,149799.4254,150423.1876,151617.3835,153459.6712,155595.8729,157638.4769,159364.0098,160878.7937,162089.6369,163323.5709,164302.0637,166184.7739,168712.2012,172218.5987,174835.649,176452.4548,176861.5156,177384.761,178557.6903,180699.3513,183194.4791,185004.865,187080.3577,188648.3535,190528.9479,190847.2112,190693.5708,190054.5155,189654.8908,189208.4754,188676.7613,189386.7605,190136.4169,191563.473,192872.7847,194782.7939,195684.0982,195791.1011,196352.5647,197563.4851,198394.1784,198351.4221,197285.3595,196667.3465,197275.14
2988,2059,New Madrid County,county,MO,MO,,29,143,55022.72155,55641.41477,56087.03,55830.42662,55479.08423,55592.42574,56482.01144,57569.89987,58552.22626,59277.10151,60177.1283,61210.4384,62400.78879,63666.20574,64551.76539,65373.66572,65620.50202,65592.01815,64932.43948,64358.51067,64523.76035,65284.8159,65668.66369,65766.7395,65580.84622,65764.33656,66069.87377,66537.98728,67676.0155,68586.82968,69939.63624,71022.37713,72205.9418,72705.47836,73036.17997,73152.47251,73209.89595,72634.98812,72075.0192,71661.14266,71852.43123,72057.51761,72617.09598,73582.03657,75005.81372,76143.31031,77821.31097,80296.35879,82855.42732,84638.94873,85289.09498,85874.98247,86304.7174,86291.20723,86497.47658,86754.76185,87347.2184,87151.10635,85969.48082,84504.43154,83686.01299,84544.9987,85935.63933,86862.74944,86858.08022,86691.79174,86830.0625,86919.05077,86716.32123,86060.31528,85331.11372,84977.57973
2030,2060,Socorro County,county,NM,NM,,35,53,146158.936,148292.8467,150480.4381,151927.0322,153822.0754,155490.5167,157807.7176,158919.2591,159822.6693,159635.0843,158570.4914,157250.0407,155341.7738,153978.8254,152776.6972,151501.1398,149990.9767,148493.654,147714.6563,147887.9937,148588.3596,149638.7361,150451.6628,151180.7904,151206.1911,151286.6421,150607.3289,150475.1956,151481.4834,154644.7077,159012.479,162251.1773,163777.9372,164272.147,164489.2608,165057.1303,165126.7578,165914.793,167314.6413,169212.9006,170777.4145,172073.308,173217.022,174696.4994,176029.7662,177193.0663,177644.0249,177329.7164,177149.0087,177508.0928,178796.1178,180733.7329,182435.1941,183337.113,183400.1448,183214.5292,183051.5583,182923.7655,183828.4882,183173.6001,182886.7114,183221.8782,185035.1883,185577.8774,183776.2079,181142.3597,179159.6287,177285.6591,175624.1168,173458.7228,172207.9247,172745.8353
189,2061,Iowa County,county,IA,IA,,19,95,144706.2275,145145.9537,145354.2823,145879.9344,146479.8733,146693.7649,146678.0304,146067.4066,145889.0222,145609.1808,146000.1773,146949.6195,148476.8476,149972.8561,151197.257,152416.2231,153607.8735,154610.1084,155367.7883,156315.4122,157090.1732,157287.3917,156830.7508,156568.2558,156874.2457,157704.1444,158952.0735,160232.1853,161589.9739,162828.6429,164632.2373,166093.6413,167474.0671,167972.4118,168578.4527,169264.5007,170559.7838,172400.9606,174334.0841,176137.1118,177813.6565,179227.6544,180455.1125,181317.7014,182228.6146,183356.8801,185586.1724,188506.9815,191829.6412,194851.1126,197354.3531,199500.328,201404.7051,202987.307,204073.6377,204542.8582,204895.3713,204988.4432,204707.5493,204054.0099,203494.0027,203350.956,203929.6161,204899.8251,205971.782,206904.9614,207561.0398,207974.6605,208174.3401,208555.9876,209025.9049,209873.8802
